time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
2021-06-17T15:56:55.045,0.05,-0.4,9.82,0.0,-0.0625,-0.125,-16.5,8.875,-45.5625
2021-06-17T15:56:55.058,0.05,-0.41,9.82,0.125,0.0,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:55.071,0.02,-0.41,9.85,0.125,0.0,-0.125,-16.5,8.875,-45.5625
2021-06-17T15:56:55.084,0.06,-0.39,9.86,-0.0625,0.0,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:55.097,0.06,-0.39,9.85,0.0,0.0,0.0,-16.875,9.25,-46.0
2021-06-17T15:56:55.109,0.04,-0.41,9.82,0.0625,-0.0625,-0.0625,-16.875,9.25,-46.0
2021-06-17T15:56:55.122,0.05,-0.39,9.85,-0.0625,-0.0625,0.0,-16.875,9.25,-46.0
2021-06-17T15:56:55.135,0.04,-0.39,9.88,0.125,0.0,0.0625,-17.25,8.875,-46.0
2021-06-17T15:56:55.148,0.06,-0.4,9.86,0.125,-0.0625,-0.125,-17.25,8.875,-46.0
2021-06-17T15:56:55.161,0.07,-0.4,9.83,0.0,0.0625,-0.0625,-17.25,8.875,-46.0
2021-06-17T15:56:55.174,0.03,-0.41,9.87,0.0625,0.0625,0.0,-17.25,8.875,-46.0
2021-06-17T15:56:55.186,0.07,-0.4,9.83,0.0,0.125,0.0,-17.6875,8.5,-46.0625
2021-06-17T15:56:55.199,0.06,-0.4,9.85,0.125,0.0,-0.0625,-17.6875,8.5,-46.0625
2021-06-17T15:56:55.212,0.06,-0.39,9.85,0.1875,-0.0625,-0.0625,-17.6875,8.5,-46.0625
2021-06-17T15:56:55.225,0.04,-0.42,9.86,-0.125,0.0,-0.0625,-17.6875,8.5,-46.0625
2021-06-17T15:56:55.249,0.05,-0.41,9.86,0.0625,-0.1875,-0.0625,-16.1875,8.875,-44.75
2021-06-17T15:56:55.267,0.04,-0.41,9.82,0.0625,0.0,-0.0625,-16.1875,8.875,-44.75
2021-06-17T15:56:55.28,0.03,-0.39,9.84,0.0,0.0,0.0,-16.1875,8.875,-44.75
2021-06-17T15:56:55.292,0.04,-0.4,9.84,-0.0625,0.0,0.0,-16.875,8.875,-44.75
2021-06-17T15:56:55.305,0.07,-0.38,9.83,0.0,0.0,0.0,-16.875,8.875,-44.75
2021-06-17T15:56:55.318,0.07,-0.39,9.85,0.1875,0.125,-0.125,-16.875,8.875,-44.75
2021-06-17T15:56:55.331,0.05,-0.4,9.83,0.0625,-0.25,0.0,-16.875,8.875,-44.75
2021-06-17T15:56:55.344,0.08,-0.39,9.87,0.125,0.0625,0.0,-16.5,8.875,-45.25
2021-06-17T15:56:55.357,0.06,-0.41,9.88,-0.0625,-0.1875,0.0,-16.5,8.875,-45.25
2021-06-17T15:56:55.369,0.05,-0.39,9.84,0.0,-0.0625,0.0625,-16.5,8.875,-45.25
2021-06-17T15:56:55.383,0.07,-0.39,9.85,-0.125,0.1875,-0.0625,-16.5,8.875,-45.25
2021-06-17T15:56:55.396,0.02,-0.39,9.82,0.0625,0.0625,-0.0625,-16.1875,8.875,-44.75
2021-06-17T15:56:55.409,0.05,-0.4,9.84,0.0,-0.0625,0.0,-16.1875,8.875,-44.75
2021-06-17T15:56:55.422,0.05,-0.39,9.86,0.0,-0.125,-0.0625,-16.1875,8.875,-44.75
2021-06-17T15:56:55.434,0.07,-0.4,9.89,0.0625,0.0,0.0,-16.1875,8.875,-44.75
2021-06-17T15:56:55.447,0.06,-0.4,9.86,-0.0625,0.0,-0.0625,-16.1875,8.1875,-45.5625
2021-06-17T15:56:55.46,0.05,-0.4,9.83,-0.125,0.0,0.0,-16.1875,8.1875,-45.5625
2021-06-17T15:56:55.481,0.06,-0.39,9.86,0.0,-0.125,0.0625,-16.1875,8.1875,-45.5625
2021-06-17T15:56:55.495,0.06,-0.4,9.84,0.125,-0.125,-0.125,-17.25,8.5,-45.25
2021-06-17T15:56:55.508,0.06,-0.4,9.84,0.0625,-0.125,0.0,-17.25,8.5,-45.25
2021-06-17T15:56:55.52,0.05,-0.39,9.83,-0.1875,-0.0625,0.0,-17.25,8.5,-45.25
2021-06-17T15:56:55.533,0.05,-0.41,9.88,0.0,0.0,0.0,-17.25,8.5,-45.25
2021-06-17T15:56:55.546,0.05,-0.39,9.86,-0.125,0.0,0.0625,-16.875,8.875,-45.5625
2021-06-17T15:56:55.559,0.05,-0.42,9.84,-0.125,0.0625,0.0,-16.875,8.875,-45.5625
2021-06-17T15:56:55.572,0.06,-0.41,9.86,0.0,0.0625,-0.125,-16.875,8.875,-45.5625
2021-06-17T15:56:55.584,0.05,-0.4,9.85,-0.125,-0.0625,-0.0625,-16.875,8.875,-45.5625
2021-06-17T15:56:55.597,0.06,-0.39,9.83,0.0,-0.125,-0.0625,-16.875,7.75,-45.5625
2021-06-17T15:56:55.61,0.04,-0.41,9.84,-0.0625,0.0625,-0.125,-16.875,7.75,-45.5625
2021-06-17T15:56:55.623,0.06,-0.43,9.84,-0.0625,-0.125,0.0625,-16.875,7.75,-45.5625
2021-06-17T15:56:55.636,0.02,-0.38,9.85,-0.0625,-0.0625,0.0,-16.875,7.75,-45.5625
2021-06-17T15:56:55.649,0.04,-0.38,9.84,-0.0625,-0.125,0.0625,-16.5,9.25,-44.75
2021-06-17T15:56:55.662,0.04,-0.4,9.84,-0.1875,0.0,0.0,-16.5,9.25,-44.75
2021-06-17T15:56:55.674,0.06,-0.41,9.84,0.0625,0.0625,-0.125,-16.5,9.25,-44.75
2021-06-17T15:56:55.687,0.07,-0.38,9.84,-0.125,0.1875,-0.0625,-15.75,9.25,-44.75
2021-06-17T15:56:55.711,0.06,-0.4,9.83,-0.0625,-0.125,-0.0625,-15.75,9.25,-44.75
2021-06-17T15:56:55.729,0.04,-0.4,9.85,0.0,-0.125,0.0,-15.75,9.25,-44.75
2021-06-17T15:56:55.741,0.03,-0.4,9.85,0.0625,0.0625,-0.0625,-16.5,9.25,-45.25
2021-06-17T15:56:55.754,0.05,-0.4,9.87,0.0,0.125,0.0,-16.5,9.25,-45.25
2021-06-17T15:56:55.767,0.06,-0.4,9.84,-0.1875,-0.0625,0.0,-16.5,9.25,-45.25
2021-06-17T15:56:55.78,0.03,-0.4,9.86,-0.125,-0.0625,0.0,-16.5,9.25,-45.25
2021-06-17T15:56:55.793,0.06,-0.4,9.88,0.0,0.0625,-0.0625,-16.5,8.5,-46.0
2021-06-17T15:56:55.806,0.04,-0.41,9.87,-0.125,0.125,0.0,-16.5,8.5,-46.0
2021-06-17T15:56:55.819,0.06,-0.4,9.82,-0.0625,-0.0625,0.0,-16.5,8.5,-46.0
2021-06-17T15:56:55.831,0.06,-0.4,9.84,-0.0625,-0.0625,0.0,-16.5,8.5,-46.0
2021-06-17T15:56:55.845,0.05,-0.4,9.87,0.0,0.0,0.0625,-16.5,8.1875,-45.5625
2021-06-17T15:56:55.858,0.05,-0.39,9.85,-0.0625,-0.125,-0.125,-16.5,8.1875,-45.5625
2021-06-17T15:56:55.87,0.05,-0.38,9.83,0.0,-0.0625,0.0,-16.5,8.1875,-45.5625
2021-06-17T15:56:55.883,0.05,-0.41,9.84,0.125,0.125,-0.125,-16.5,8.1875,-45.5625
2021-06-17T15:56:55.896,0.05,-0.39,9.86,0.0,0.0,-0.0625,-16.5,8.875,-46.875
2021-06-17T15:56:55.909,0.03,-0.4,9.85,0.125,0.0,0.0,-16.5,8.875,-46.875
2021-06-17T15:56:55.922,0.05,-0.4,9.82,0.0625,-0.125,0.0,-16.5,8.875,-46.875
2021-06-17T15:56:55.955,0.04,-0.41,9.86,0.0625,-0.1875,-0.125,-16.1875,8.1875,-46.0
2021-06-17T15:56:55.969,0.04,-0.39,9.84,0.0,0.0,-0.125,-16.1875,8.1875,-46.0
2021-06-17T15:56:55.982,0.06,-0.38,9.83,0.0,-0.125,0.0625,-16.1875,8.1875,-46.0
2021-06-17T15:56:55.995,0.07,-0.4,9.85,-0.0625,-0.125,-0.0625,-15.75,9.25,-46.375
2021-06-17T15:56:56.008,0.05,-0.43,9.83,0.0,-0.125,0.0,-15.75,9.25,-46.375
2021-06-17T15:56:56.021,0.06,-0.39,9.86,0.0625,-0.125,-0.0625,-15.75,9.25,-46.375
2021-06-17T15:56:56.034,0.06,-0.41,9.84,0.0,0.0625,0.0,-15.75,9.25,-46.375
2021-06-17T15:56:56.046,0.06,-0.41,9.88,0.0625,-0.0625,-0.0625,-16.1875,8.5,-46.0
2021-06-17T15:56:56.059,0.06,-0.42,9.83,-0.125,0.0,-0.0625,-16.1875,8.5,-46.0
2021-06-17T15:56:56.072,0.03,-0.43,9.83,0.0625,0.0,0.0625,-16.1875,8.5,-46.0
2021-06-17T15:56:56.085,0.05,-0.41,9.84,-0.0625,0.0625,0.0,-16.1875,8.5,-46.0
2021-06-17T15:56:56.098,0.07,-0.4,9.85,0.0,0.0625,0.0,-16.5,8.875,-45.5625
2021-06-17T15:56:56.11,0.06,-0.38,9.84,-0.0625,0.0,0.0,-16.5,8.875,-45.5625
2021-06-17T15:56:56.123,0.04,-0.4,9.84,0.125,0.0,-0.1875,-16.5,8.875,-45.5625
2021-06-17T15:56:56.136,0.06,-0.39,9.87,-0.0625,0.0,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:56.149,0.05,-0.4,9.85,0.0625,-0.125,-0.0625,-16.875,8.875,-45.1875
2021-06-17T15:56:56.162,0.06,-0.4,9.82,0.0625,0.125,0.0625,-16.875,8.875,-45.1875
2021-06-17T15:56:56.185,0.06,-0.38,9.85,0.0625,-0.125,-0.0625,-16.875,8.875,-45.1875
2021-06-17T15:56:56.203,0.05,-0.4,9.84,-0.0625,-0.0625,0.0,-16.5,9.25,-46.0
2021-06-17T15:56:56.216,0.05,-0.4,9.85,0.125,-0.0625,0.0,-16.5,9.25,-46.0
2021-06-17T15:56:56.229,0.04,-0.41,9.86,0.0,-0.125,-0.125,-16.5,9.25,-46.0
2021-06-17T15:56:56.242,0.05,-0.4,9.84,0.0625,-0.125,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:56.255,0.05,-0.41,9.87,-0.0625,-0.0625,0.0,-16.5,8.875,-45.5625
2021-06-17T15:56:56.267,0.04,-0.41,9.83,0.125,0.0,0.0,-16.5,8.875,-45.5625
2021-06-17T15:56:56.28,0.06,-0.4,9.83,0.125,0.0625,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:56.293,0.05,-0.4,9.84,0.0,-0.125,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:56.306,0.07,-0.39,9.86,-0.0625,-0.0625,-0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:56.32,0.06,-0.41,9.86,-0.0625,0.0,-0.125,-16.5,8.875,-45.5625
2021-06-17T15:56:56.332,0.06,-0.41,9.85,-0.0625,0.125,0.0,-16.5,8.875,-45.5625
2021-06-17T15:56:56.345,0.07,-0.38,9.87,0.0625,-0.0625,-0.0625,-16.1875,8.875,-45.1875
2021-06-17T15:56:56.358,0.06,-0.39,9.86,0.0625,-0.0625,0.0,-16.1875,8.875,-45.1875
2021-06-17T15:56:56.371,0.05,-0.41,9.84,0.0625,-0.0625,0.0,-16.1875,8.875,-45.1875
2021-06-17T15:56:56.384,0.04,-0.42,9.86,-0.0625,0.0,-0.125,-16.1875,8.875,-45.1875
2021-06-17T15:56:56.397,0.06,-0.37,9.83,-0.0625,0.0,-0.0625,-17.6875,8.5,-45.1875
2021-06-17T15:56:56.417,0.04,-0.39,9.82,0.0,0.0,-0.0625,-17.6875,8.5,-45.1875
2021-06-17T15:56:56.431,0.04,-0.42,9.88,-0.0625,0.125,-0.0625,-17.6875,8.5,-45.1875
2021-06-17T15:56:56.444,0.04,-0.4,9.86,0.0,0.125,0.125,-16.1875,8.5,-44.375
2021-06-17T15:56:56.457,0.07,-0.39,9.82,-0.0625,-0.25,0.0625,-16.1875,8.5,-44.375
2021-06-17T15:56:56.47,0.05,-0.4,9.84,0.125,0.0625,-0.0625,-16.1875,8.5,-44.375
2021-06-17T15:56:56.482,0.03,-0.41,9.86,0.0,-0.0625,-0.0625,-16.1875,8.5,-44.375
2021-06-17T15:56:56.495,0.05,-0.4,9.86,0.0625,0.0,0.0625,-15.75,8.5,-45.5625
2021-06-17T15:56:56.508,0.06,-0.4,9.86,0.0625,-0.0625,-0.125,-15.75,8.5,-45.5625
2021-06-17T15:56:56.521,0.04,-0.38,9.87,0.0,-0.1875,-0.125,-15.75,8.5,-45.5625
2021-06-17T15:56:56.534,0.03,-0.4,9.85,-0.0625,-0.0625,0.125,-15.75,8.5,-45.5625
2021-06-17T15:56:56.547,0.04,-0.41,9.85,-0.0625,0.0,0.0625,-16.1875,8.5,-46.375
2021-06-17T15:56:56.559,0.05,-0.4,9.83,0.0625,0.0625,-0.0625,-16.1875,8.5,-46.375
2021-06-17T15:56:56.572,0.06,-0.39,9.83,-0.0625,0.0,-0.0625,-16.1875,8.5,-46.375
2021-06-17T15:56:56.585,0.05,-0.42,9.86,-0.0625,-0.0625,-0.0625,-16.1875,8.5,-46.375
2021-06-17T15:56:56.598,0.05,-0.41,9.88,0.0625,0.0625,0.0,-16.1875,8.875,-45.1875
2021-06-17T15:56:56.611,0.05,-0.38,9.83,0.125,-0.1875,-0.0625,-16.1875,8.875,-45.1875
2021-06-17T15:56:56.624,0.05,-0.4,9.83,0.0625,0.0,-0.125,-16.1875,8.875,-45.1875
2021-06-17T15:56:56.647,0.06,-0.39,9.86,0.125,-0.1875,0.0,-16.1875,8.5,-45.5625
2021-06-17T15:56:56.665,0.05,-0.41,9.83,0.0,0.0,0.0,-16.1875,8.5,-45.5625
2021-06-17T15:56:56.678,0.03,-0.39,9.83,-0.0625,-0.0625,0.0,-16.1875,8.5,-45.5625
2021-06-17T15:56:56.691,0.05,-0.39,9.85,0.0625,-0.125,0.0,-16.1875,8.5,-45.5625
2021-06-17T15:56:56.703,0.06,-0.41,9.85,0.125,-0.0625,-0.125,-16.875,8.875,-44.0
2021-06-17T15:56:56.716,0.05,-0.39,9.83,0.0,-0.0625,0.0,-16.875,8.875,-44.0
2021-06-17T15:56:56.729,0.05,-0.38,9.85,0.0625,-0.125,-0.0625,-16.875,8.875,-44.0
2021-06-17T15:56:56.742,0.06,-0.39,9.85,-0.0625,0.1875,0.0625,-16.875,8.875,-44.0
2021-06-17T15:56:56.755,0.04,-0.41,9.84,0.1875,-0.0625,-0.0625,-16.5,9.25,-46.0
2021-06-17T15:56:56.768,0.06,-0.39,9.83,-0.0625,0.0625,-0.125,-16.5,9.25,-46.0
2021-06-17T15:56:56.78,0.04,-0.4,9.85,0.0625,-0.0625,-0.0625,-16.5,9.25,-46.0
2021-06-17T15:56:56.793,0.06,-0.4,9.85,0.0625,-0.0625,-0.0625,-16.875,9.25,-45.1875
2021-06-17T15:56:56.806,0.05,-0.4,9.82,0.0,-0.1875,0.125,-16.875,9.25,-45.1875
2021-06-17T15:56:56.819,0.06,-0.39,9.83,0.0625,-0.0625,0.0625,-16.875,9.25,-45.1875
2021-06-17T15:56:56.832,0.05,-0.41,9.87,-0.0625,-0.0625,0.1875,-16.875,9.25,-45.1875
2021-06-17T15:56:56.845,0.05,-0.4,9.87,0.125,-0.0625,-0.125,-15.75,8.5,-45.25
2021-06-17T15:56:56.857,0.05,-0.41,9.82,-0.0625,-0.0625,-0.0625,-15.75,8.5,-45.25
2021-06-17T15:56:56.891,0.06,-0.41,9.86,0.0,0.0,-0.0625,-16.1875,8.5,-44.75
2021-06-17T15:56:56.905,0.05,-0.4,9.82,0.0,0.0625,0.0,-16.1875,8.5,-44.75
2021-06-17T15:56:56.918,0.05,-0.39,9.83,0.0,-0.0625,0.0625,-16.1875,8.5,-44.75
2021-06-17T15:56:56.931,0.06,-0.4,9.88,-0.125,0.0,0.0625,-16.1875,8.5,-44.75
2021-06-17T15:56:56.944,0.06,-0.41,9.85,-0.0625,0.125,-0.0625,-16.5,9.25,-47.25
2021-06-17T15:56:56.957,0.06,-0.4,9.85,-0.0625,0.0625,0.0625,-16.5,9.25,-47.25
2021-06-17T15:56:56.97,0.07,-0.39,9.85,0.0625,0.0625,0.0,-16.5,9.25,-47.25
2021-06-17T15:56:56.982,0.06,-0.41,9.85,0.0,0.0625,0.0,-16.5,9.25,-47.25
2021-06-17T15:56:56.995,0.05,-0.39,9.85,0.0625,0.125,-0.0625,-16.1875,8.5,-44.75
2021-06-17T15:56:57.008,0.06,-0.4,9.84,-0.0625,0.0,-0.0625,-16.1875,8.5,-44.75
2021-06-17T15:56:57.021,0.05,-0.39,9.82,-0.1875,0.1875,0.0,-16.1875,8.5,-44.75
2021-06-17T15:56:57.034,0.05,-0.39,9.83,-0.1875,0.0625,0.0625,-16.1875,8.5,-44.75
2021-06-17T15:56:57.047,0.06,-0.41,9.88,-0.125,0.1875,-0.0625,-16.875,8.875,-45.5625
2021-06-17T15:56:57.06,0.05,-0.4,9.87,-0.0625,0.0625,0.0,-16.875,8.875,-45.5625
2021-06-17T15:56:57.072,0.05,-0.42,9.84,-0.1875,0.0,0.0,-16.875,8.875,-45.5625
2021-06-17T15:56:57.085,0.06,-0.39,9.82,0.125,-0.0625,0.0,-16.875,8.875,-45.5625
2021-06-17T15:56:57.098,0.07,-0.39,9.83,-0.0625,-0.0625,-0.0625,-16.5,9.25,-46.0
2021-06-17T15:56:57.127,0.06,-0.39,9.84,0.125,0.0,-0.125,-16.5,9.25,-46.0
2021-06-17T15:56:57.14,0.07,-0.4,9.81,0.0625,-0.0625,0.0625,-16.5,9.25,-46.0
2021-06-17T15:56:57.153,0.05,-0.4,9.85,-0.125,0.125,0.0,-16.5,8.875,-45.1875
2021-06-17T15:56:57.165,0.04,-0.39,9.84,-0.0625,0.125,-0.0625,-16.5,8.875,-45.1875
2021-06-17T15:56:57.178,0.05,-0.39,9.85,0.0,-0.0625,0.125,-16.5,8.875,-45.1875
2021-06-17T15:56:57.191,0.05,-0.4,9.85,0.0,0.0,0.0625,-16.5,8.875,-45.1875
2021-06-17T15:56:57.204,0.06,-0.4,9.83,0.0625,0.0625,-0.125,-16.5,9.25,-45.5625
2021-06-17T15:56:57.217,0.06,-0.43,9.84,0.0,0.125,-0.125,-16.5,9.25,-45.5625
2021-06-17T15:56:57.229,0.05,-0.41,9.84,-0.0625,0.0,0.0,-16.5,9.25,-45.5625
2021-06-17T15:56:57.242,0.04,-0.39,9.85,0.0,0.0625,0.0,-16.5,9.25,-45.5625
2021-06-17T15:56:57.256,0.05,-0.39,9.85,0.0,-0.125,0.0,-15.75,9.6875,-45.5625
2021-06-17T15:56:57.269,0.06,-0.41,9.85,-0.0625,0.1875,-0.1875,-15.75,9.6875,-45.5625
2021-06-17T15:56:57.282,0.02,-0.41,9.86,-0.0625,0.0625,0.0625,-15.75,9.6875,-45.5625
2021-06-17T15:56:57.294,0.06,-0.39,9.87,0.0625,-0.125,-0.0625,-15.75,9.6875,-45.5625
2021-06-17T15:56:57.307,0.06,-0.4,9.85,-0.0625,-0.0625,-0.125,-15.75,8.875,-45.5625
2021-06-17T15:56:57.32,0.05,-0.4,9.82,-0.0625,0.125,0.0,-15.75,8.875,-45.5625
2021-06-17T15:56:57.333,0.05,-0.4,9.86,0.0,0.0,-0.0625,-15.75,8.875,-45.5625
2021-06-17T15:56:57.354,0.05,-0.4,9.82,-0.0625,-0.125,0.0625,-17.6875,9.25,-44.75
2021-06-17T15:56:57.367,0.05,-0.4,9.84,-0.0625,0.0,0.125,-17.6875,9.25,-44.75
2021-06-17T15:56:57.38,0.04,-0.42,9.83,-0.125,-0.0625,0.0,-17.6875,9.25,-44.75
2021-06-17T15:56:57.393,0.05,-0.4,9.87,-0.0625,0.125,0.125,-16.5,8.875,-45.5625
2021-06-17T15:56:57.406,0.05,-0.39,9.82,-0.125,0.0625,0.0625,-16.5,8.875,-45.5625
2021-06-17T15:56:57.419,0.06,-0.39,9.83,-0.125,0.0,0.0,-16.5,8.875,-45.5625
2021-06-17T15:56:57.432,0.05,-0.39,9.87,0.0,-0.125,0.0,-16.5,8.875,-45.5625
2021-06-17T15:56:57.444,0.06,-0.4,9.88,0.0,0.0,0.125,-16.5,8.1875,-45.5625
2021-06-17T15:56:57.457,0.05,-0.41,9.83,0.0,-0.0625,0.1875,-16.5,8.1875,-45.5625
2021-06-17T15:56:57.47,0.07,-0.4,9.83,0.0,-0.125,0.0625,-16.5,8.1875,-45.5625
2021-06-17T15:56:57.484,0.04,-0.4,9.86,0.0,0.0,0.0,-16.5,8.1875,-45.5625
2021-06-17T15:56:57.496,0.05,-0.39,9.87,0.0,0.125,-0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:57.509,0.06,-0.41,9.84,0.0,0.0,-0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:57.522,0.05,-0.38,9.85,-0.1875,-0.0625,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:57.535,0.06,-0.41,9.84,0.0,-0.1875,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:57.548,0.04,-0.4,9.87,0.0,0.0,0.0625,-16.1875,9.25,-45.25
2021-06-17T15:56:57.561,0.05,-0.39,9.87,-0.0625,0.0625,0.125,-16.1875,9.25,-45.25
2021-06-17T15:56:57.584,0.05,-0.43,9.84,-0.0625,0.0,0.0625,-16.1875,9.25,-45.25
2021-06-17T15:56:57.598,0.02,-0.39,9.85,-0.125,0.0,0.0625,-16.875,9.25,-46.75
2021-06-17T15:56:57.611,0.05,-0.42,9.85,0.0,-0.0625,0.0,-16.875,9.25,-46.75
2021-06-17T15:56:57.623,0.07,-0.39,9.83,-0.0625,0.0625,0.0,-16.875,9.25,-46.75
2021-06-17T15:56:57.636,0.04,-0.39,9.85,0.0,-0.0625,0.125,-16.875,9.25,-46.75
2021-06-17T15:56:57.649,0.03,-0.41,9.85,0.0,0.0625,-0.0625,-15.75,8.875,-45.5625
2021-06-17T15:56:57.662,0.06,-0.39,9.83,0.0,-0.0625,0.125,-15.75,8.875,-45.5625
2021-06-17T15:56:57.675,0.03,-0.41,9.86,0.0,-0.0625,0.0625,-15.75,8.875,-45.5625
2021-06-17T15:56:57.687,0.04,-0.4,9.85,-0.125,0.0,0.0,-15.75,8.875,-45.5625
2021-06-17T15:56:57.7,0.06,-0.4,9.85,-0.0625,0.0,-0.0625,-15.375,9.25,-45.25
2021-06-17T15:56:57.713,0.05,-0.39,9.82,-0.1875,-0.1875,0.125,-15.375,9.25,-45.25
2021-06-17T15:56:57.726,0.05,-0.4,9.84,0.0625,-0.125,0.0,-15.375,9.25,-45.25
2021-06-17T15:56:57.739,0.07,-0.42,9.85,0.0,0.0,0.0,-15.375,9.25,-45.25
2021-06-17T15:56:57.752,0.06,-0.4,9.85,-0.0625,0.0625,0.0,-16.5,9.6875,-45.25
2021-06-17T15:56:57.765,0.06,-0.39,9.84,0.0,0.125,0.0,-16.5,9.6875,-45.25
2021-06-17T15:56:57.777,0.06,-0.41,9.82,-0.125,0.125,0.0,-16.5,9.6875,-45.25
2021-06-17T15:56:57.79,0.05,-0.4,9.83,-0.125,0.0625,0.0,-16.5,9.6875,-45.25
2021-06-17T15:56:57.814,0.06,-0.38,9.82,0.0,0.125,0.0,-16.5,8.875,-45.1875
2021-06-17T15:56:57.832,0.07,-0.4,9.82,-0.0625,-0.125,0.0625,-16.5,8.875,-45.1875
2021-06-17T15:56:57.845,0.06,-0.38,9.84,0.0625,-0.125,-0.125,-16.5,8.875,-45.1875
2021-06-17T15:56:57.858,0.04,-0.39,9.82,0.125,0.0625,0.0,-16.1875,9.6875,-45.5625
2021-06-17T15:56:57.871,0.05,-0.4,9.81,-0.0625,0.0625,0.0625,-16.1875,9.6875,-45.5625
2021-06-17T15:56:57.883,0.06,-0.4,9.82,0.0,-0.125,0.0625,-16.1875,9.6875,-45.5625
2021-06-17T15:56:57.896,0.07,-0.41,9.86,-0.0625,-0.1875,-0.0625,-16.5,9.6875,-44.0
2021-06-17T15:56:57.909,0.05,-0.38,9.85,-0.0625,-0.0625,-0.0625,-16.5,9.6875,-44.0
2021-06-17T15:56:57.922,0.05,-0.41,9.85,-0.125,0.0,0.0,-16.5,9.6875,-44.0
2021-06-17T15:56:57.935,0.06,-0.4,9.83,-0.125,-0.0625,0.0,-16.5,9.6875,-44.0
2021-06-17T15:56:57.948,0.07,-0.39,9.87,-0.0625,-0.0625,-0.0625,-16.875,8.875,-44.75
2021-06-17T15:56:57.961,0.04,-0.41,9.87,-0.0625,0.0625,0.0625,-16.875,8.875,-44.75
2021-06-17T15:56:57.974,0.04,-0.4,9.84,-0.0625,-0.125,0.0,-16.875,8.875,-44.75
2021-06-17T15:56:57.987,0.05,-0.4,9.83,0.0,-0.125,0.0625,-16.875,8.875,-44.75
2021-06-17T15:56:58.0,0.04,-0.39,9.88,-0.1875,-0.1875,0.125,-15.375,9.6875,-44.75
2021-06-17T15:56:58.013,0.03,-0.38,9.86,0.0,-0.1875,0.125,-15.375,9.6875,-44.75
2021-06-17T15:56:58.025,0.05,-0.39,9.87,0.0,0.0,0.0625,-15.375,9.6875,-44.75
2021-06-17T15:56:58.038,0.06,-0.38,9.83,0.0,0.0,0.0,-15.375,9.6875,-44.75
2021-06-17T15:56:58.059,0.06,-0.4,9.86,0.0625,0.0625,0.0625,-16.875,9.25,-46.375
2021-06-17T15:56:58.073,0.05,-0.41,9.84,0.0,-0.0625,0.0625,-16.875,9.25,-46.375
2021-06-17T15:56:58.086,0.06,-0.41,9.85,0.0,0.0,0.0,-16.875,9.25,-46.375
2021-06-17T15:56:58.099,0.07,-0.41,9.84,0.0,-0.1875,0.125,-16.875,8.875,-46.0
2021-06-17T15:56:58.112,0.07,-0.38,9.82,-0.0625,0.0625,0.0,-16.875,8.875,-46.0
2021-06-17T15:56:58.124,0.04,-0.41,9.85,0.0625,0.125,-0.0625,-16.875,8.875,-46.0
2021-06-17T15:56:58.137,0.05,-0.4,9.85,-0.1875,0.125,0.0,-16.875,8.875,-46.0
2021-06-17T15:56:58.15,0.06,-0.38,9.86,-0.0625,-0.125,0.0625,-16.5,8.1875,-45.1875
2021-06-17T15:56:58.163,0.05,-0.42,9.84,0.0625,-0.1875,0.0,-16.5,8.1875,-45.1875
2021-06-17T15:56:58.176,0.03,-0.39,9.87,-0.125,0.0,0.0625,-16.5,8.1875,-45.1875
2021-06-17T15:56:58.188,0.05,-0.41,9.88,-0.1875,0.0625,0.125,-16.5,8.1875,-45.1875
2021-06-17T15:56:58.201,0.06,-0.39,9.86,0.0,-0.0625,0.125,-16.1875,8.875,-45.5625
2021-06-17T15:56:58.214,0.07,-0.41,9.85,0.0,-0.0625,0.0,-16.1875,8.875,-45.5625
2021-06-17T15:56:58.227,0.05,-0.39,9.83,0.0625,-0.0625,0.125,-16.1875,8.875,-45.5625
2021-06-17T15:56:58.24,0.04,-0.4,9.88,-0.0625,0.0,0.0625,-16.1875,8.875,-45.5625
2021-06-17T15:56:58.253,0.06,-0.4,9.86,-0.0625,0.0,0.25,-16.1875,8.5,-46.375
2021-06-17T15:56:58.265,0.07,-0.39,9.81,-0.0625,-0.125,0.0,-16.1875,8.5,-46.375
2021-06-17T15:56:58.289,0.06,-0.38,9.87,-0.125,-0.125,0.125,-16.1875,8.5,-46.375
2021-06-17T15:56:58.307,0.04,-0.37,9.85,-0.0625,0.0,0.0,-16.5,9.6875,-45.5625
2021-06-17T15:56:58.32,0.04,-0.38,9.83,-0.125,0.0,0.0625,-16.5,9.6875,-45.5625
2021-06-17T15:56:58.333,0.06,-0.4,9.84,-0.125,0.0625,0.125,-16.5,9.6875,-45.5625
2021-06-17T15:56:58.345,0.05,-0.38,9.85,-0.125,0.0625,0.0625,-16.5,9.6875,-45.5625
